pattern,batch-size,algo,bs_position,precision,device_name,median,nruns,ecs
"[[16, 768, 192, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9355.5,8.0,
"[[16, 768, 192, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7318.0,4.0,
"[[16, 768, 192, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14250.0,2.0,
"[[16, 768, 192, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13688.0,2.0,
"[[16, 768, 192, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9977.5,4.0,
"[[16, 768, 192, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10228.0,4.0,
"[[16, 768, 192, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10208.5,4.0,
"[[16, 768, 192, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,11680.5,2.0,
"[[16, 768, 192, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,54871.0,2.0,
"[[16, 768, 192, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49595.5,2.0,
"[[16, 768, 192, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7221.0,2.0,
"[[16, 768, 192, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7746.0,2.0,
"[[16, 768, 192, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8075.5,2.0,
"[[16, 768, 192, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,28016.0,2.0,
"[[16, 768, 192, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,109812.5,2.0,
"[[16, 768, 192, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,116324.5,2.0,
"[[16, 768, 192, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,28452.5,2.0,
"[[16, 768, 192, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,14267.5,2.0,
"[[16, 768, 192, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9571.5,2.0,
"[[16, 768, 192, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10288.0,2.0,
"[[16, 768, 192, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10839.5,2.0,
"[[16, 768, 192, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,48165.0,2.0,
"[[16, 768, 192, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,190241.5,2.0,
"[[16, 768, 192, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,213665.5,2.0,
"[[16, 768, 768, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,19201.0,2.0,
"[[16, 768, 768, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12183.5,2.0,
"[[16, 768, 768, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9477.5,4.0,
"[[16, 768, 768, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9625.5,4.0,
"[[16, 768, 768, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10015.0,4.0,
"[[16, 768, 768, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,13139.0,4.0,
"[[16, 768, 768, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,50839.0,2.0,
"[[16, 768, 768, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49060.0,2.0,
"[[16, 768, 768, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11530.5,2.0,
"[[16, 768, 768, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13258.5,2.0,
"[[16, 768, 768, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,12324.0,2.0,
"[[16, 768, 768, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,21365.0,2.0,
"[[16, 768, 768, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,232903.5,2.0,
"[[16, 768, 768, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,246520.5,2.0,
"[[16, 768, 768, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,17525.0,2.0,
"[[16, 768, 768, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,19049.5,2.0,
"[[16, 768, 768, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,18712.0,2.0,
"[[16, 768, 768, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,44875.5,2.0,
"[[16, 768, 768, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,1012424.5,2.0,
"[[16, 768, 768, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,443672.5,2.0,
"[[16, 1024, 1024, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,33970.5,2.0,
"[[16, 1024, 1024, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,19191.5,2.0,
"[[16, 1024, 1024, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8373.0,2.0,
"[[16, 1024, 1024, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9442.5,2.0,
"[[16, 1024, 1024, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9270.0,2.0,
"[[16, 1024, 1024, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10040.0,2.0,
"[[16, 1024, 1024, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,88120.0,2.0,
"[[16, 1024, 1024, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,90477.0,2.0,
"[[16, 1024, 1024, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,18768.5,2.0,
"[[16, 1024, 1024, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,20157.0,2.0,
"[[16, 1024, 1024, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,19058.0,2.0,
"[[16, 1024, 1024, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,28652.5,2.0,
"[[16, 1024, 1024, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,414692.0,2.0,
"[[16, 1024, 1024, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,396513.0,2.0,
"[[24, 48, 48, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,10700.0,64.0,
"[[24, 48, 48, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9258.0,128.0,
"[[24, 48, 48, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,4920.0,64.0,
"[[24, 48, 48, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7535.5,128.0,
"[[24, 48, 48, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6582.0,64.0,
"[[24, 48, 48, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9480.5,64.0,
"[[24, 48, 48, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,15266.5,64.0,
"[[24, 48, 48, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9059.0,32.0,
"[[24, 48, 48, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10352.5,32.0,
"[[24, 48, 48, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8975.0,32.0,
"[[24, 48, 48, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9921.5,32.0,
"[[24, 48, 48, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6549.5,16.0,
"[[24, 48, 48, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8778.5,8.0,
"[[24, 48, 48, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7271.5,8.0,
"[[24, 48, 48, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7459.0,16.0,
"[[24, 48, 48, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,6655.0,16.0,
"[[24, 48, 48, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8170.0,16.0,
"[[24, 48, 48, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6138.5,8.0,
"[[24, 48, 48, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9661.5,4.0,
"[[24, 48, 48, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,8797.5,4.0,
"[[24, 48, 48, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,5418.5,8.0,
"[[24, 48, 48, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9664.0,32.0,
"[[24, 48, 48, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9765.0,16.0,
"[[24, 48, 48, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9035.5,16.0,
"[[24, 48, 48, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10632.5,16.0,
"[[24, 48, 48, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5696.0,4.0,
"[[24, 48, 48, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7475.0,2.0,
"[[24, 48, 48, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6940.0,2.0,
"[[24, 48, 48, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7328.0,8.0,
"[[24, 48, 48, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13398.0,16.0,
"[[24, 48, 48, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9019.0,8.0,
"[[24, 48, 48, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5078.0,2.0,
"[[24, 48, 48, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,16415.0,2.0,
"[[24, 48, 48, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,15235.5,2.0,
"[[24, 48, 48, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9588.0,8.0,
"[[24, 48, 48, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8642.0,8.0,
"[[24, 48, 48, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6815.5,4.0,
"[[24, 48, 48, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7101.5,2.0,
"[[24, 48, 48, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29166.0,2.0,
"[[24, 48, 48, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,29042.5,2.0,
"[[24, 48, 48, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7389.0,4.0,
"[[24, 48, 48, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13093.0,8.0,
"[[24, 48, 48, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6449.5,2.0,
"[[24, 48, 48, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10842.5,2.0,
"[[24, 48, 48, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,62578.5,2.0,
"[[24, 48, 48, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,61574.0,2.0,
"[[24, 48, 48, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8371.0,2.0,
"[[24, 48, 48, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9077.0,8.0,
"[[24, 48, 48, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9410.5,4.0,
"[[24, 48, 48, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8868.5,4.0,
"[[24, 48, 48, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8942.0,2.0,
"[[24, 48, 48, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,14560.5,2.0,
"[[24, 48, 48, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,107799.0,2.0,
"[[24, 48, 48, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,115745.5,2.0,
"[[24, 48, 48, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7079.0,2.0,
"[[24, 48, 48, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,12984.0,4.0,
"[[24, 48, 48, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,17777.5,2.0,
"[[24, 48, 48, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,21727.5,2.0,
"[[24, 48, 48, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,298379.5,2.0,
"[[24, 48, 48, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,274204.0,2.0,
"[[24, 48, 48, 32]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9803.0,2.0,
"[[24, 48, 48, 32]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8790.5,2.0,
"[[24, 48, 48, 32]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,28576.0,2.0,
"[[24, 48, 48, 32]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,29547.0,2.0,
"[[24, 48, 48, 32]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,998246.5,2.0,
"[[24, 48, 48, 32]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,446470.5,2.0,
"[[24, 48, 192, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,8923.5,16.0,
"[[24, 48, 192, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,13653.0,64.0,
"[[24, 48, 192, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,5476.5,32.0,
"[[24, 48, 192, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7681.5,64.0,
"[[24, 48, 192, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6739.5,32.0,
"[[24, 48, 192, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,13013.5,64.0,
"[[24, 48, 192, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9012.0,8.0,
"[[24, 48, 192, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14404.0,16.0,
"[[24, 48, 192, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11489.0,16.0,
"[[24, 48, 192, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10611.5,16.0,
"[[24, 48, 192, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11579.0,16.0,
"[[24, 48, 192, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9069.5,8.0,
"[[24, 48, 192, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7337.5,2.0,
"[[24, 48, 192, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6914.5,2.0,
"[[24, 48, 192, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8436.5,8.0,
"[[24, 48, 192, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7820.5,8.0,
"[[24, 48, 192, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9649.5,8.0,
"[[24, 48, 192, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7494.0,4.0,
"[[24, 48, 192, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,16684.0,2.0,
"[[24, 48, 192, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,15590.0,2.0,
"[[24, 48, 192, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6977.0,4.0,
"[[24, 48, 192, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12078.5,16.0,
"[[24, 48, 192, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10952.0,8.0,
"[[24, 48, 192, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10496.0,8.0,
"[[24, 48, 192, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6700.5,4.0,
"[[24, 48, 192, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6250.5,2.0,
"[[24, 48, 192, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,26721.0,2.0,
"[[24, 48, 192, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,27865.5,2.0,
"[[24, 48, 192, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8320.0,4.0,
"[[24, 48, 192, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7575.5,4.0,
"[[24, 48, 192, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6048.5,2.0,
"[[24, 48, 192, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10532.0,2.0,
"[[24, 48, 192, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,59496.0,2.0,
"[[24, 48, 192, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,65025.0,2.0,
"[[24, 48, 192, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11087.5,4.0,
"[[24, 48, 192, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10360.5,4.0,
"[[24, 48, 192, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9269.5,2.0,
"[[24, 48, 192, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,16051.5,2.0,
"[[24, 48, 192, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,106553.0,2.0,
"[[24, 48, 192, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,108828.0,2.0,
"[[24, 48, 192, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8827.0,2.0,
"[[24, 48, 192, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7563.0,2.0,
"[[24, 48, 192, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,17862.5,2.0,
"[[24, 48, 192, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,25494.5,2.0,
"[[24, 48, 192, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,289081.0,2.0,
"[[24, 48, 192, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,246988.5,2.0,
"[[24, 64, 64, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7844.5,64.0,
"[[24, 64, 64, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,14219.5,128.0,
"[[24, 64, 64, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9551.5,128.0,
"[[24, 64, 64, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8546.0,128.0,
"[[24, 64, 64, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7801.0,64.0,
"[[24, 64, 64, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6576.5,32.0,
"[[24, 64, 64, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13237.0,32.0,
"[[24, 64, 64, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14212.5,32.0,
"[[24, 64, 64, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10961.0,32.0,
"[[24, 64, 64, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11077.5,32.0,
"[[24, 64, 64, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11554.0,32.0,
"[[24, 64, 64, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9795.0,16.0,
"[[24, 64, 64, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13326.5,8.0,
"[[24, 64, 64, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14552.5,8.0,
"[[24, 64, 64, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8232.0,16.0,
"[[24, 64, 64, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8674.5,16.0,
"[[24, 64, 64, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9200.0,16.0,
"[[24, 64, 64, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10400.0,8.0,
"[[24, 64, 64, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6629.5,2.0,
"[[24, 64, 64, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7011.0,8.0,
"[[24, 64, 64, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,8253.5,16.0,
"[[24, 64, 64, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10695.0,16.0,
"[[24, 64, 64, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11115.5,16.0,
"[[24, 64, 64, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6232.0,8.0,
"[[24, 64, 64, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7849.5,4.0,
"[[24, 64, 64, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14268.0,2.0,
"[[24, 64, 64, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,12564.0,2.0,
"[[24, 64, 64, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8257.5,8.0,
"[[24, 64, 64, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8384.0,8.0,
"[[24, 64, 64, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11510.0,8.0,
"[[24, 64, 64, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6801.5,2.0,
"[[24, 64, 64, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29501.0,2.0,
"[[24, 64, 64, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,28058.0,2.0,
"[[24, 64, 64, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10526.5,8.0,
"[[24, 64, 64, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11054.5,8.0,
"[[24, 64, 64, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8181.5,4.0,
"[[24, 64, 64, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9298.0,2.0,
"[[24, 64, 64, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,50195.0,2.0,
"[[24, 64, 64, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49176.5,2.0,
"[[24, 64, 64, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8383.0,4.0,
"[[24, 64, 64, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8442.5,4.0,
"[[24, 64, 64, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7568.5,2.0,
"[[24, 64, 64, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,14639.0,2.0,
"[[24, 64, 64, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,107787.0,2.0,
"[[24, 64, 64, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,115546.0,2.0,
"[[24, 64, 64, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,10575.0,2.0,
"[[24, 64, 64, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7667.0,4.0,
"[[24, 64, 64, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10808.5,4.0,
"[[24, 64, 64, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11095.5,4.0,
"[[24, 64, 64, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11703.0,2.0,
"[[24, 64, 64, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,20067.0,2.0,
"[[24, 64, 64, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,233083.0,2.0,
"[[24, 64, 64, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,246923.0,2.0,
"[[24, 64, 64, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8758.0,2.0,
"[[24, 64, 64, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8463.5,2.0,
"[[24, 64, 64, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,23713.5,2.0,
"[[24, 64, 64, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,29818.5,2.0,
"[[24, 64, 64, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,997706.0,2.0,
"[[24, 64, 64, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,445741.0,2.0,
"[[24, 96, 96, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11530.0,32.0,
"[[24, 96, 96, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,11678.0,64.0,
"[[24, 96, 96, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9903.0,64.0,
"[[24, 96, 96, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,7748.5,64.0,
"[[24, 96, 96, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7039.5,32.0,
"[[24, 96, 96, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,11103.5,32.0,
"[[24, 96, 96, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8886.0,8.0,
"[[24, 96, 96, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7411.5,8.0,
